epoch,loss,psnr,val_loss,val_psnr
0,0.00586719112470746,25.36854362487793,0.003763582557439804,26.69727325439453
1,0.0037793731316924095,27.00082015991211,0.003595087444409728,27.040851593017578
2,0.003706296207383275,27.18803596496582,0.003526184940710664,27.203641891479492
3,0.003642359981313348,27.32721519470215,0.0034744327422231436,27.329544067382812
4,0.003607776015996933,27.41644859313965,0.003485671477392316,27.31151580810547
5,0.003587959799915552,27.48068618774414,0.0034235932398587465,27.47395133972168
6,0.0035729939118027687,27.52349853515625,0.003404010087251663,27.553821563720703
7,0.003544938750565052,27.58062171936035,0.0033936977852135897,27.55457305908203
8,0.00353175844065845,27.614118576049805,0.0033887834288179874,27.575157165527344
9,0.0035253213718533516,27.633174896240234,0.003375374712049961,27.58904266357422
10,0.0035197576507925987,27.653989791870117,0.0033645082730799913,27.656005859375
11,0.0035153052303940058,27.67349624633789,0.003380527952685952,27.599822998046875
12,0.003505466040223837,27.715091705322266,0.003321660915389657,27.813800811767578
13,0.0034697342198342085,27.861047744750977,0.003297670278698206,27.891305923461914
14,0.0034581224899739027,27.911142349243164,0.0032939736265689135,27.932432174682617
15,0.0034439454320818186,27.945064544677734,0.0032942229881882668,27.930095672607422
16,0.0034450367093086243,27.982505798339844,0.0032888909336179495,27.931076049804688
17,0.0034339602570980787,28.00796890258789,0.0032665960025042295,28.0035457611084
18,0.0034315355587750673,28.04279136657715,0.003286691615357995,27.943161010742188
19,0.0034111721906811,28.113786697387695,0.003242403268814087,28.093517303466797
20,0.0033936137333512306,28.206096649169922,0.0032594616059213877,28.064529418945312
21,0.0033834916539490223,28.25197982788086,0.003230893053114414,28.179079055786133
22,0.0033850702457129955,28.267175674438477,0.003214143216609955,28.318078994750977
23,0.00336663331836462,28.29715919494629,0.003255710005760193,28.070829391479492
24,0.0033728263806551695,28.305036544799805,0.0032135641667991877,28.30876350402832
25,0.0033708717674016953,28.310901641845703,0.0032079070806503296,28.36471939086914
26,0.0033686384558677673,28.32082748413086,0.0032003456726670265,28.388654708862305
27,0.0033567138016223907,28.34101104736328,0.003218940692022443,28.311946868896484
28,0.0033494785893708467,28.346454620361328,0.0032203395385295153,28.3126277923584
29,0.0033576330170035362,28.35649871826172,0.0032845279201865196,27.98204803466797
30,0.0033441674895584583,28.44779396057129,0.003208520822227001,28.284955978393555
31,0.0033354524057358503,28.460159301757812,0.003197756828740239,28.383974075317383
32,0.003333531552925706,28.46339988708496,0.0032002127263695,28.350866317749023
33,0.00332345487549901,28.52928924560547,0.0031906741205602884,28.404300689697266
34,0.003339553251862526,28.517271041870117,0.00318695860914886,28.414827346801758
35,0.0033310414291918278,28.526762008666992,0.003183620050549507,28.446426391601562
36,0.0033212490379810333,28.528743743896484,0.0032032907474786043,28.343782424926758
37,0.0033340733498334885,28.528600692749023,0.0031844046898186207,28.427810668945312
38,0.003330616746097803,28.529905319213867,0.0031862976029515266,28.43204689025879
39,0.0033162988256663084,28.57820701599121,0.003178670769557357,28.479488372802734
40,0.003321143565699458,28.573238372802734,0.003184874774888158,28.449111938476562
41,0.0033222856000065804,28.56817054748535,0.003181090811267495,28.445741653442383
42,0.0033237235620617867,28.563753128051758,0.003181823994964361,28.471599578857422
43,0.003321719355881214,28.5794734954834,0.0031792817171663046,28.496135711669922
44,0.0033183142077177763,28.587217330932617,0.0031834878027439117,28.440296173095703
45,0.0033192227128893137,28.587078094482422,0.0031773752998560667,28.47889518737793
46,0.0033176399301737547,28.58333396911621,0.0031822214368730783,28.448827743530273
47,0.003317098366096616,28.599384307861328,0.0031767028849571943,28.496295928955078
48,0.0033172117546200752,28.60301399230957,0.0031761990394443274,28.491533279418945
49,0.003314124420285225,28.603153228759766,0.003175009973347187,28.511962890625
50,0.003314338391646743,28.602916717529297,0.0031799376010894775,28.4542236328125
51,0.003316393354907632,28.60118865966797,0.0031752693466842175,28.502323150634766
52,0.0033198674209415913,28.588905334472656,0.0031753252260386944,28.50004768371582
53,0.0033200401812791824,28.609371185302734,0.003175828605890274,28.491863250732422
54,0.003310512052848935,28.614242553710938,0.00317449402064085,28.507043838500977
55,0.0033137756399810314,28.601884841918945,0.003174798795953393,28.49835777282715
56,0.0033122545573860407,28.610382080078125,0.0031745482701808214,28.505029678344727
57,0.0033190881367772818,28.60756492614746,0.003174658864736557,28.505218505859375
58,0.0033103404566645622,28.611997604370117,0.003175711492076516,28.50685691833496
59,0.0033130967058241367,28.62064552307129,0.0031743270810693502,28.507734298706055
60,0.0033094820100814104,28.61534309387207,0.003174619749188423,28.50166130065918
61,0.0033064864110201597,28.633100509643555,0.003174311714246869,28.510108947753906
62,0.00330584729090333,28.616731643676758,0.0031743119470775127,28.5076847076416
63,0.0033046510070562363,28.63249969482422,0.0031742758583277464,28.507719039916992
