epoch,loss,psnr,val_loss,val_psnr
0,0.001843322184868157,30.755308151245117,0.0008230211678892374,34.16923141479492
1,0.0013105932157486677,31.915733337402344,0.0006513540865853429,35.43547821044922
2,0.0011683213524520397,32.49472427368164,0.00058517832076177,36.143165588378906
3,0.0010983033571392298,32.84516906738281,0.0005473216879181564,36.59939956665039
4,0.0010647898307070136,33.04346466064453,0.000527796451933682,36.877105712890625
5,0.0010411359835416079,33.23493576049805,0.0005156744737178087,37.03574752807617
6,0.0010274862870573997,33.33442306518555,0.0005049922619946301,37.20941162109375
7,0.0010117590427398682,33.40379333496094,0.0004971624002791941,37.374420166015625
8,0.0010120298247784376,33.4139404296875,0.0004921355284750462,37.41997146606445
9,0.001000923220999539,33.53676986694336,0.00048816160415299237,37.49900817871094
10,0.0009970861719921231,33.523048400878906,0.0004846973461098969,37.56564712524414
11,0.000993483467027545,33.575557708740234,0.00048335272003896534,37.57364273071289
12,0.000992615707218647,33.5774040222168,0.00047996651846915483,37.634429931640625
13,0.0009873505914583802,33.643089294433594,0.0004779091977979988,37.6529426574707
14,0.000983762089163065,33.630332946777344,0.00047808358795009553,37.635154724121094
15,0.0009731996105983853,33.70639419555664,0.0004778234870173037,37.6270637512207
16,0.000981306890025735,33.712703704833984,0.00047304737381637096,37.7679328918457
17,0.0009818682447075844,33.68974685668945,0.00047231579083018005,37.74080276489258
18,0.0009770299075171351,33.70917892456055,0.000472643063403666,37.75213623046875
19,0.0009736213251017034,33.74258804321289,0.00046984682558104396,37.81490707397461
20,0.0009735484491102397,33.722312927246094,0.00046931864926591516,37.84627151489258
21,0.0009762432309798896,33.73564529418945,0.000467985199065879,37.8421630859375
22,0.000969204877037555,33.788848876953125,0.0004670416528824717,37.83042907714844
23,0.0009715812630020082,33.73619079589844,0.0004669504996854812,37.85953140258789
24,0.0009670869912952185,33.76393127441406,0.0004659293917939067,37.85661697387695
25,0.000966512190643698,33.76259994506836,0.0004649293841794133,37.84462356567383
26,0.0009640617645345628,33.790218353271484,0.0004645817098207772,37.8333854675293
27,0.0009690045262686908,33.7809944152832,0.00046386002213694155,37.91628646850586
28,0.0009633476147428155,33.77458953857422,0.0004635858640540391,37.88801956176758
29,0.0009628728730604053,33.775028228759766,0.0004642419226001948,37.850826263427734
30,0.0009662334341555834,33.782249450683594,0.0004627513117156923,37.932342529296875
31,0.0009644707315601408,33.79976272583008,0.0004630114999599755,37.88893508911133
32,0.0009589873952791095,33.79706954956055,0.00046280265087261796,37.89030075073242
33,0.0009601191850379109,33.79392623901367,0.00046257750364020467,37.89768981933594
34,0.0009653951274231076,33.790348052978516,0.00046211649896577,37.905052185058594
35,0.0009639824857003987,33.80556869506836,0.00046223404933698475,37.883541107177734
36,0.0009562961058691144,33.82632064819336,0.0004618596285581589,37.90329360961914
37,0.0009676135377958417,33.80803298950195,0.00046187895350158215,37.900489807128906
38,0.000965441984590143,33.79226303100586,0.00046204435057006776,37.893070220947266
39,0.0009621033677831292,33.81939697265625,0.0004617027298081666,37.89445877075195
40,0.0009613944566808641,33.8427848815918,0.00046208512503653765,37.885215759277344
41,0.0009646359249018133,33.78074264526367,0.00046180360368452966,37.89206314086914
42,0.0009624871890991926,33.7886848449707,0.00046171294525265694,37.89371871948242
