epoch,loss,psnr,val_loss,val_psnr
0,0.002645088592544198,28.316537857055664,0.0010995522607117891,31.2155818939209
1,0.00217430223710835,28.959632873535156,0.0009405250893905759,31.745594024658203
2,0.002024631015956402,29.20722198486328,0.0008808003622107208,31.969846725463867
3,0.001953544095158577,29.366703033447266,0.0008456403738819063,32.13003921508789
4,0.001902291551232338,29.463428497314453,0.0008256077417172492,32.214603424072266
5,0.0018790358444675803,29.53000831604004,0.0008128904737532139,32.272743225097656
6,0.001858478062786162,29.569120407104492,0.000802777532953769,32.32871627807617
7,0.0018322120886296034,29.654865264892578,0.0007950383587740362,32.36189270019531
8,0.0018293980974704027,29.67441749572754,0.0007892335997894406,32.394805908203125
9,0.0018188783433288336,29.6953067779541,0.0007864718209020793,32.407413482666016
10,0.0018109837546944618,29.713272094726562,0.0007804408669471741,32.437156677246094
11,0.0018151586409658194,29.71023941040039,0.0007829549722373486,32.417137145996094
12,0.0018016924150288105,29.755996704101562,0.0007723267190158367,32.4866828918457
13,0.0018067549681290984,29.743173599243164,0.0007729550125077367,32.48164749145508
14,0.001798289711587131,29.77903938293457,0.0007680978160351515,32.50983810424805
15,0.0017945420695468783,29.77816390991211,0.0007797484868206084,32.42485046386719
16,0.0017847797134891152,29.798664093017578,0.0007680817507207394,32.51034164428711
17,0.0017826862167567015,29.818674087524414,0.0007634452194906771,32.52903747558594
18,0.0017858047503978014,29.815425872802734,0.0007611699402332306,32.54564666748047
19,0.0017863991670310497,29.809450149536133,0.0007567153661511838,32.573123931884766
20,0.0017773098079487681,29.828296661376953,0.0007580675883218646,32.55994415283203
21,0.0017740919720381498,29.84471893310547,0.0007540287333540618,32.587276458740234
22,0.0017736066365614533,29.83768081665039,0.0007535303011536598,32.584964752197266
23,0.0017660385929048061,29.85633659362793,0.0007528793648816645,32.587615966796875
24,0.001770456088706851,29.87220573425293,0.0007549503352493048,32.569766998291016
25,0.0017668468644842505,29.8753719329834,0.0007502229418605566,32.608394622802734
26,0.0017688723746687174,29.874738693237305,0.0007565367268398404,32.5611572265625
27,0.0017679816810414195,29.86781120300293,0.0007481839274987578,32.61272048950195
28,0.0017664021579548717,29.8801326751709,0.0007533998577855527,32.57959747314453
29,0.001773417112417519,29.867460250854492,0.0007479873602278531,32.616554260253906
30,0.0017606650944799185,29.886171340942383,0.0007492991862818599,32.60456848144531
31,0.0017567869508638978,29.90276336669922,0.0007447804673574865,32.628726959228516
32,0.001770764123648405,29.880325317382812,0.0007468792609870434,32.62092971801758
33,0.001763407839462161,29.881942749023438,0.0007439988548867404,32.6336784362793
34,0.0017645604675635695,29.892986297607422,0.0007426640368066728,32.64408874511719
35,0.001756202313117683,29.907474517822266,0.0007416404550895095,32.654563903808594
36,0.0017482994589954615,29.911880493164062,0.0007434968138113618,32.63539505004883
37,0.0017543216235935688,29.908462524414062,0.0007413500570692122,32.64345169067383
38,0.0017561552813276649,29.918115615844727,0.0007413245621137321,32.65145492553711
39,0.0017449153820052743,29.92030906677246,0.000739789626095444,32.658447265625
40,0.0017459829105064273,29.934446334838867,0.0007432610145770013,32.6359748840332
41,0.001753550604917109,29.928054809570312,0.0007398654706776142,32.65861892700195
42,0.0017506084404885769,29.935434341430664,0.0007405601209029555,32.65410232543945
43,0.0017408662242814898,29.936429977416992,0.0007390922401100397,32.659297943115234
