epoch,loss,psnr,val_loss,val_psnr
0,0.00277875573374331,30.969331741333008,0.002603570930659771,30.82880401611328
1,0.0027698082849383354,30.987733840942383,0.0026035450864583254,30.84282875061035
2,0.002778272144496441,30.96611976623535,0.0026028703432530165,30.83991241455078
3,0.0027838749811053276,30.963226318359375,0.0026024647522717714,30.84246253967285
4,0.0027683572843670845,30.9881649017334,0.002603208879008889,30.819543838500977
5,0.0027702096849679947,30.98599624633789,0.002602317603304982,30.839067459106445
6,0.0027644261717796326,30.97580337524414,0.002602237043902278,30.84249496459961
7,0.002761087380349636,30.98320960998535,0.002602209337055683,30.843313217163086
8,0.0027772351168096066,30.97640609741211,0.0026020873337984085,30.842802047729492
9,0.0027742297388613224,30.991992950439453,0.0026021748781204224,30.842010498046875
